class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Acrocephalidae,Acrocephalus,yamashinae,-999,Pagan Reed Warbler,-999,-999,-999,32.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36.45,27.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Calamonastides,gracilirostris,-999,Papyrus Yellow Warbler,-999,2.4,-999,10.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Hippolais,icterina,-999,Icterine Warbler,364.234,4.5,1,13.2,10.83333333,-999,-999,-999,-999,1.7,13.5,-999,10.8,365,-999,12.95,13.15,13.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Hippolais,languida,-999,Upcher's Warbler,-999,4.5,1.5,12.025,-999,-999,-999,-999,-999,1.79,-999,-999,-999,-999,-999,11.4,11.55,12.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Hippolais,olivetorum,-999,Olive-tree Warbler,-999,3.625,-999,17.95,-999,-999,-999,-999,-999,2.25,-999,-999,-999,-999,-999,-999,-999,17.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Hippolais,polyglotta,-999,Melodious Warbler,365,3.95,-999,11,8.916666667,-999,-999,-999,-999,1.6,-999,-999,8.85,365,-999,12,-999,12.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,aedon,-999,Thick-billed Warbler,-999,5.2,-999,22.7,-999,-999,-999,-999,-999,2.945,-999,-999,-999,-999,-999,-999,24.25,22.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,caligata,-999,Booted Warbler,-999,5,1,9.075,-999,-999,-999,-999,-999,1.26,13.5,13,-999,-999,-999,10,10,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,natalensis,-999,African Yellow Warbler,-999,1.7,-999,11.3,-999,-999,-999,-999,-999,1.68,-999,-999,-999,-999,-999,11.3,11,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,opaca,-999,Western Olivaceous Warbler,365,3.3,2,9.1,7.9,-999,-999,-999,-999,1.64,-999,-999,7.9,365,-999,10.2,11.5,9.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,pallida,-999,Eastern Olivaceous Warbler,365,3.3,2,9.1,7.9,-999,-999,-999,-999,1.64,-999,-999,7.9,365,-999,10.2,11.5,9.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,rama,-999,Sykes's Warbler,-999,5,1,9.25,-999,-999,-999,-999,-999,1.25,13.5,13,-999,-999,-999,9.05,9.45,9.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Iduna,similis,-999,Mountain Yellow Warbler,-999,2,-999,11.1,-999,-999,-999,-999,-999,1.76,-999,-999,-999,-999,-999,11.3,10.9,11.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,aldabrana,-999,Aldabra Brush Warbler,-999,-999,-999,19.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,brevicaudata,-999,Grand Comoro Brush Warbler,-999,2,-999,18.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,lantzii,-999,Subdesert Brush Warbler,-999,2,-999,19.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,longicaudata,-999,Anjouan Brush Warbler,-999,2,-999,19.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,mariae,-999,Moheli Brush Warbler,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Acrocephalidae,Nesillas,typica,-999,Malagasy Brush Warbler,-999,2,-999,19.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,bonvaloti,-999,Black-browed Bushtit,-999,4.5,-999,7.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,caudatus,-999,Long-tailed Tit,365,9.9,1,8.6,11.1,-999,-999,-999,-999,0.88,15,16,10.8,365,-999,-999,-999,8.575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,concinnus,-999,Black-throated Bushtit,-999,4.2,-999,6.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,fuliginosus,-999,Sooty Bushtit,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,glaucogularis,-999,Silver-throated Bushtit,365,9.9,1,8.6,11.1,-999,-999,-999,-999,0.88,15,16,10.8,365,-999,-999,-999,8.575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,iouschistos,-999,Rufous-fronted Bushtit,-999,4.5,-999,7.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,leucogenys,-999,White-cheeked Bushtit,-999,6.3,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.5,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,niveogularis,-999,White-throated Bushtit,-999,4.25,-999,7.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,7.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Aegithalos,sharpei,-999,Burmese Bushtit,-999,4.5,-999,7.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Leptopoecile,elegans,-999,Crested Tit-warbler,-999,-999,-999,6.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Leptopoecile,sophiae,-999,White-browed Tit-warbler,-999,5,1,6.9,-999,-999,-999,-999,-999,1.02,-999,-999,-999,-999,-999,8,-999,6.875,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Psaltria,exilis,-999,Pygmy Bushtit,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithalidae,Psaltriparus,minimus,-999,American Bushtit,365,6,2,5.3,9.083333333,-999,-999,-999,-999,0.72,12,-999,8.4,365,-999,-999,-999,5.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithinidae,Aegithina,lafresnayei,-999,Great Iora,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithinidae,Aegithina,nigrolutea,-999,Marshall's Iora,-999,2.4,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithinidae,Aegithina,tiphia,-999,Common Iora,-999,2.9,-999,12.5,-999,-999,-999,-999,-999,1.66,14,-999,-999,-999,-999,13.5,15,12.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Aegithinidae,Aegithina,viridissima,-999,Green Iora,-999,2,-999,13.525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.525,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Alaemon,alaudipes,-999,Greater Hoopoe-Lark,-999,2.69,-999,39.625,-999,-999,-999,-999,-999,3.625,-999,-999,-999,-999,-999,36.5,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Alauda,arvensis,-999,Eurasian Skylark,364.234,3.43,2,37.5,10.1,-999,-999,-999,-999,3.35,11.5,15.25,10,365,-999,35.1,38.75,34.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Alauda,gulgula,-999,Oriental Skylark,-999,-999,-999,26.3,-999,-999,-999,-999,-999,3.11,-999,-999,-999,-999,-999,25.5,26.6,26.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Alauda,razae,-999,Raso Lark,-999,3,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Ammomanes,cinctura,-999,Bar-tailed Lark,-999,2.8,-999,17.8,-999,-999,-999,-999,-999,2.59,-999,-999,-999,-999,-999,16.9,15.5,18.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Ammomanes,deserti,-999,Desert Lark,-999,3.595,2,24.6,-999,-999,-999,-999,-999,2.565,-999,20,-999,-999,-999,24.75,26.8,23.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Ammomanes,phoenicura,-999,Rufous-tailed Lark,-999,-999,-999,25.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Ammomanopsis,grayi,-999,Gray's Lark,-999,-999,-999,20.85,-999,-999,-999,-999,-999,2.55,-999,-999,-999,-999,-999,20.2,22.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,acutirostris,-999,Hume's Short-toed Lark,-999,-999,-999,20.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.5,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,athensis,-999,Athi Short-toed Lark,-999,3.53,-999,23.8,-999,-999,-999,-999,-999,2.04,-999,-999,-999,-999,-999,23.2,24.4,22.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,blanfordi,-999,Blanford's Lark,-999,4.5,2,23.375,-999,-999,-999,1.8,-999,2.665,-999,-999,-999,-999,-999,21.5,23.2,23.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,brachydactyla,-999,Greater Short-toed Lark,-999,4.005,2,22.125,-999,-999,-999,1.8,-999,2.43,-999,-999,-999,-999,-999,20.5,22.3,23.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,cheleensis,-999,Asian Short-toed Lark,-999,3.53,-999,22.2,-999,-999,-999,-999,-999,2.04,-999,-999,-999,-999,-999,23.2,24.4,22.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,cinerea,-999,Red-capped Lark,-999,4.5,2,23.375,-999,-999,-999,1.8,-999,2.665,-999,-999,-999,-999,-999,21.5,23.2,23.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,erlangeri,-999,Erlanger's Lark,-999,4.5,2,23.375,-999,-999,-999,1.8,-999,2.665,-999,-999,-999,-999,-999,21.5,23.2,23.425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,raytal,-999,Sand Lark,-999,-999,-999,18.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,rufescens,-999,Lesser Short-toed Lark,-999,3.53,-999,23.8,-999,-999,-999,-999,-999,2.04,-999,-999,-999,-999,-999,23.2,24.4,22.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calandrella,somalica,-999,Somali Short-toed Lark,-999,3.53,-999,23.8,-999,-999,-999,-999,-999,2.04,-999,-999,-999,-999,-999,23.2,24.4,22.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,africanoides,-999,Fawn-colored Lark,-999,-999,-999,23.4,-999,-999,-999,-999,-999,2.26,-999,-999,-999,-999,-999,23.1,23.5,24.325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,albescens,-999,Karoo Lark,-999,-999,-999,30.525,-999,-999,-999,-999,-999,2.53,-999,-999,-999,-999,-999,25,32.6,30.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,alopex,-999,Foxy Lark,-999,-999,-999,23.65,-999,-999,-999,-999,-999,2.26,-999,-999,-999,-999,-999,23.1,23.5,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,barlowi,-999,Barlow's Lark,-999,-999,-999,28.1,-999,-999,-999,-999,-999,2.53,-999,-999,-999,-999,-999,26.8,29.7,28.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,burra,-999,Red Lark,-999,-999,-999,37.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34.75,40.625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,erythrochlamys,-999,Dune Lark,-999,-999,-999,28.1,-999,-999,-999,-999,-999,2.53,-999,-999,-999,-999,-999,26.8,29.55,28.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,poecilosterna,-999,Pink-breasted Lark,-999,-999,-999,24.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24.4,24.825,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Calendulauda,sabota,-999,Sabota Lark,-999,-999,-999,25.35,-999,-999,-999,-999,-999,2.43,-999,-999,-999,-999,-999,25.25,25,25.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,benguelensis,-999,Benguela Long-billed Lark,-999,-999,-999,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,brevirostris,-999,Agulhas Long-billed Lark,-999,-999,-999,41.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,burra,-999,-999,-999,-999,-999,37.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34.5,40.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,chuana,-999,Short-clawed Lark,-999,-999,-999,44.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,curvirostris,-999,Cape Long-billed Lark,-999,-999,-999,41.9,-999,-999,-999,-999,-999,3.285,-999,-999,-999,-999,-999,24,-999,41.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,semitorquata,-999,Eastern Long-billed Lark,-999,-999,-999,40.45,-999,-999,-999,-999,-999,3.285,-999,-999,-999,-999,-999,24,-999,41.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Certhilauda,subcoronata,-999,Karoo Long-billed Lark,-999,-999,-999,41.9,-999,-999,-999,-999,-999,3.285,-999,-999,-999,-999,-999,29.5,45,41.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Chersomanes,albofasciata,-999,Spike-heeled Lark,-999,-999,-999,23.975,-999,-999,-999,-999,-999,2.35,-999,-999,-999,-999,-999,22.7,26.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Chersomanes,beesleyi,-999,Beesley's Lark,-999,-999,-999,24.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Chersophilus,duponti,-999,Dupont's Lark,-999,2.76,-999,39.4,-999,-999,-999,-999,-999,3.59,-999,-999,-999,-999,-999,-999,-999,39.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremalauda,dunni,-999,Dunn's Lark,-999,2.5,-999,20.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremalauda,starki,-999,-999,-999,-999,-999,18.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.6,18.5,18.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremophila,alpestris,-999,Horned Lark,364.234,3.52,1.5,34.25,8,-999,-999,2.74,-999,3.085,11,17.5,7.916666667,365,-999,33.25,36.575,31.2,-999,-999,22.3,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremophila,bilopha,-999,Temminck's Lark,-999,2.88,-999,38.5,-999,-999,-999,-999,-999,2.65,-999,-999,-999,-999,-999,-999,38.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,australis,-999,Black-eared Sparrow-Lark,-999,-999,-999,14.2,-999,-999,-999,-999,-999,1.59,-999,-999,-999,-999,-999,15,14,13.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,griseus,-999,Ashy-crowned Sparrow-Lark,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,leucopareia,-999,Fischer's Sparrow-Lark,-999,-999,-999,14.25,-999,-999,-999,-999,-999,1.42,-999,-999,-999,-999,-999,-999,-999,14.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,leucotis,-999,Chestnut-backed Sparrow-Lark,-999,-999,-999,16.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,nigriceps,-999,Black-crowned Sparrow-Lark,-999,2,-999,13.5,-999,-999,-999,-999,-999,1.725,-999,-999,-999,-999,-999,12,15,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,signatus,-999,Chestnut-headed Sparrow-Lark,-999,-999,-999,15.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,15.5,15.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Eremopterix,verticalis,-999,Grey-backed Sparrow-Lark,-999,-999,-999,16.925,-999,-999,-999,-999,-999,1.915,-999,-999,-999,-999,-999,16.75,17,16.925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,cristata,-999,Crested Lark,365,4.275,2,43.15,11.58333333,-999,-999,-999,-999,3.24,-999,-999,8.791666667,365,-999,44.425,42.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,deva,-999,Sykes's Lark,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,macrorhyncha,-999,Maghreb Lark,365,4.275,2,43.15,11.58333333,-999,-999,-999,-999,3.24,-999,-999,8.791666667,365,-999,44.425,42.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,magnirostris,-999,Large-billed Lark,-999,-999,-999,41.6,-999,-999,-999,-999,-999,3.26,-999,-999,-999,-999,-999,39,45,41.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,malabarica,-999,Malabar Lark,-999,-999,-999,34.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,modesta,-999,Sun Lark,-999,-999,-999,20.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,21.8,20.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Galerida,theklae,-999,Thekla Lark,-999,4.07,-999,37.15,-999,-999,-999,-999,-999,3.21,-999,-999,-999,-999,-999,35.25,36.5,37.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Heteromirafra,archeri,-999,Archer's Lark,-999,-999,-999,26.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Heteromirafra,ruddi,-999,Rudd's Lark,-999,-999,-999,26.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Heteromirafra,sidamoensis,-999,Sidamo Lark,-999,-999,-999,30.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Lullula,arborea,-999,Woodlark,364.234,3.735,2,26.9,5,-999,-999,-999,-999,2.79,14,18.5,4.95,365,-999,27.15,27.4,26.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,bimaculata,-999,Bimaculated Lark,-999,3.96,-999,54.1,-999,-999,-999,-999,-999,4.04,-999,-999,-999,-999,-999,54.1,54.1,54.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,calandra,-999,Calandra Lark,-999,4.35,2,60.65,-999,-999,-999,-999,-999,4.09,16,-999,-999,-999,-999,59.5,61.8,60.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,leucoptera,-999,White-winged Lark,-999,5.25,2,44.425,-999,-999,-999,-999,-999,3.09,12,-999,-999,-999,-999,42.55,46.3,44.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,maxima,-999,Tibetan Lark,-999,-999,-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,mongolica,-999,Mongolian Lark,-999,-999,-999,54.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,49.25,59.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Melanocorypha,yeltoniensis,-999,Black Lark,-999,4.6,2,59.775,-999,-999,-999,-999,-999,4.34,15.6,-999,-999,-999,-999,56.4,63.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Mirafra,affinis,-999,Jerdon's Bush Lark,-999,-999,-999,25.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Alaudidae,Mirafra,africana,-999,Rufous-naped Lark,-999,2.8,-999,42.875,-999,-999,-999,-999,-999,3.24,-999,-999,-999,-999,-999,42.5,47.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
